trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status,first_name,last_name,cdl_class,years_experience,make,model_year,fuel_type,status,customer_id,route_id,revenue,booking_type,typical_distance_miles,base_rate_per_mile,fuel_surcharge_rate,customer_name,customer_type
TRIP00010536,LOAD00010536,DRV00019,TRK00064,TRL00138,2022-05-15,179,3.4,29.3,6.1,2.8,Completed,Robert,Jackson,A,20.0,Kenworth,2020.0,Diesel,Active,CUST00056,RTE00033,415.68,Dedicated,167,2.42,0.24,Continental Retail,Dedicated
TRIP00010537,LOAD00010537,DRV00148,TRK00091,TRL00041,2022-05-15,2380,40.1,373.6,6.37,2.8,Completed,Patricia,Anderson,A,15.0,International,2015.0,Diesel,Active,CUST00072,RTE00032,4245.17,Dedicated,2259,1.99,0.2,Continental Distribution,Spot
TRIP00010538,LOAD00010538,DRV00059,TRK00018,TRL00059,2022-05-15,685,13.6,91.5,7.49,7.5,Completed,Barbara,Gonzalez,A,4.0,International,2015.0,Diesel,Active,CUST00136,RTE00013,1115.91,Contract,673,1.7,0.21,Pacific Corp,Contract
TRIP00010539,LOAD00010539,DRV00117,TRK00103,TRL00025,2022-05-15,2040,35.9,285.3,7.15,11.2,Completed,Patricia,Moore,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00175,RTE00004,4210.24,Dedicated,2017,1.84,0.19,ABC Wholesale,Spot
TRIP00010540,LOAD00010540,DRV00058,,TRL00002,2022-05-15,625,11.5,84.8,7.37,4.6,Completed,David,Miller,A,14.0,,,,,CUST00173,RTE00045,1360.45,Dedicated,597,2.33,0.23,Metro Wholesale,Spot
TRIP00010541,LOAD00010541,DRV00026,TRK00063,TRL00095,2022-05-15,1807,29.2,241.3,7.49,11.2,Completed,Charles,Miller,A,5.0,Peterbilt,2015.0,Diesel,Active,CUST00053,RTE00056,4498.67,Contract,1718,2.47,0.18,Elite Supply Chain,Spot
TRIP00010542,LOAD00010542,DRV00109,TRK00002,TRL00031,2022-05-15,2100,34.1,284.6,7.38,9.6,Completed,Joseph,Davis,A,11.0,Kenworth,2015.0,Diesel,Active,CUST00128,RTE00021,5770.35,Spot,2108,2.45,0.28,XYZ Group,Spot
TRIP00010543,LOAD00010543,DRV00103,TRK00076,TRL00096,2022-05-15,797,14.2,113.0,7.05,11.4,Completed,Joseph,Hernandez,A,23.0,Kenworth,2015.0,Diesel,Active,CUST00063,RTE00008,1967.51,Dedicated,762,2.62,0.15,Superior Group,Dedicated
TRIP00010544,LOAD00010544,DRV00105,TRK00079,TRL00040,2022-05-15,486,8.2,74.7,6.51,7.6,Completed,Barbara,Moore,A,20.0,Mack,2015.0,Diesel,Active,CUST00017,RTE00047,863.18,Spot,476,2.06,0.16,Superior Supply Chain,Dedicated
TRIP00010545,LOAD00010545,DRV00075,TRK00096,TRL00071,2022-05-15,2515,45.1,375.4,6.7,2.8,Completed,John,Anderson,A,25.0,Kenworth,2018.0,Diesel,Active,CUST00124,RTE00034,5130.74,Spot,2332,2.12,0.34,First Supply Chain,Contract
TRIP00010546,LOAD00010546,DRV00025,TRK00096,TRL00169,2022-05-15,271,4.5,42.5,6.37,4.9,Completed,Jessica,Martinez,A,9.0,Kenworth,2018.0,Diesel,Active,CUST00038,RTE00036,651.29,Dedicated,262,2.63,0.33,Continental Supply Chain,Dedicated
TRIP00010547,LOAD00010547,DRV00079,TRK00115,TRL00001,2022-05-15,885,13.9,130.9,6.76,5.6,Completed,Patricia,Moore,A,4.0,Peterbilt,2015.0,Diesel,Active,CUST00186,RTE00009,1813.31,Spot,878,1.95,0.17,National Wholesale,Dedicated
TRIP00010548,LOAD00010548,DRV00105,TRK00024,TRL00024,2022-05-15,660,11.5,88.1,7.49,3.6,Completed,Barbara,Moore,A,20.0,Volvo,2015.0,Diesel,Active,CUST00108,RTE00031,1455.47,Spot,640,2.19,0.29,Global Distribution,Dedicated
TRIP00010549,LOAD00010549,DRV00050,TRK00006,TRL00065,2022-05-15,91,1.7,14.7,6.19,6.6,Completed,Robert,Johnson,A,11.0,Kenworth,2017.0,Diesel,Active,CUST00179,RTE00010,136.88,Spot,92,1.61,0.17,XYZ Corp,Dedicated
TRIP00010550,LOAD00010550,DRV00012,TRK00113,TRL00113,2022-05-16,652,10.5,111.5,5.85,5.4,Completed,Robert,Moore,A,25.0,Mack,2015.0,Diesel,Active,CUST00161,RTE00031,1565.39,Dedicated,640,2.19,0.29,First Wholesale,Spot
TRIP00010551,LOAD00010551,DRV00146,TRK00114,TRL00041,2022-05-16,3178,49.9,431.2,7.37,6.8,Completed,Jessica,Gonzalez,A,12.0,Volvo,2016.0,Diesel,Active,CUST00069,RTE00025,4505.48,Dedicated,3141,1.65,0.18,Continental Manufacturing,Contract
TRIP00010552,LOAD00010552,DRV00033,TRK00006,TRL00121,2022-05-16,1683,26.2,267.6,6.29,3.7,Completed,William,Anderson,A,9.0,Kenworth,2017.0,Diesel,Active,CUST00023,RTE00007,4058.59,Contract,1576,2.54,0.32,Continental Industries,Spot
TRIP00010553,LOAD00010553,DRV00054,TRK00030,TRL00091,2022-05-16,632,11.9,108.8,5.81,3.3,Completed,James,Williams,A,7.0,Volvo,2015.0,Diesel,Active,CUST00168,RTE00031,1312.27,Dedicated,640,2.19,0.29,Global Foods,Spot
TRIP00010554,LOAD00010554,DRV00117,TRK00058,TRL00007,2022-05-16,830,14.9,140.9,5.89,10.8,Completed,Patricia,Moore,A,11.0,Mack,2015.0,Diesel,Active,CUST00079,RTE00053,2038.83,Spot,777,2.35,0.27,Pacific Logistics,Spot
TRIP00010555,LOAD00010555,DRV00045,TRK00026,TRL00079,2022-05-16,679,13.2,94.3,7.2,6.3,Completed,Thomas,Martinez,A,10.0,International,2021.0,Diesel,Active,CUST00078,RTE00013,1068.97,Contract,673,1.7,0.21,Premier Wholesale,Spot
TRIP00010556,LOAD00010556,DRV00009,TRK00078,TRL00137,2022-05-16,2424,42.4,344.3,7.04,10.9,Completed,Karen,Hernandez,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00127,RTE00046,5598.08,Contract,2269,2.74,0.22,Global Group,Spot
TRIP00010557,LOAD00010557,DRV00089,TRK00116,TRL00094,2022-05-16,164,3.2,24.5,6.7,7.0,Completed,David,Thomas,A,23.0,International,2019.0,Diesel,Active,CUST00192,RTE00033,350.7,Spot,167,2.42,0.24,Premier Manufacturing,Spot
TRIP00010558,LOAD00010558,DRV00017,TRK00048,TRL00130,2022-05-16,1046,18.6,159.5,6.56,11.7,Completed,William,Garcia,A,13.0,Volvo,2015.0,Diesel,Active,CUST00157,RTE00039,2063.41,Spot,1044,2.08,0.33,Metro Distribution,Dedicated
TRIP00010559,LOAD00010559,DRV00085,TRK00069,TRL00011,2022-05-16,2490,41.9,341.6,7.29,4.5,Completed,Linda,Wilson,A,23.0,Mack,2016.0,Diesel,Active,CUST00154,RTE00034,5135.78,Dedicated,2332,2.12,0.34,XYZ Distribution,Spot
TRIP00010560,LOAD00010560,DRV00036,TRK00072,TRL00117,2022-05-16,1168,18.2,187.8,6.22,8.8,Completed,Michael,Thomas,A,21.0,Volvo,2017.0,Diesel,Active,CUST00133,RTE00017,1768.37,Dedicated,1130,1.81,0.34,United Supply Chain,Contract
TRIP00010561,LOAD00010561,DRV00066,TRK00011,TRL00023,2022-05-16,1331,22.4,241.6,5.51,7.9,Completed,William,Wilson,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00158,RTE00023,3074.4,Spot,1276,2.33,0.17,United Retail,Contract
TRIP00010562,LOAD00010562,DRV00041,TRK00103,TRL00162,2022-05-16,679,11.5,109.7,6.19,7.3,Completed,Karen,Martin,A,2.0,Freightliner,2015.0,Diesel,Active,CUST00006,RTE00001,1070.46,Dedicated,677,1.7,0.19,American Industries,Dedicated
TRIP00010563,LOAD00010563,DRV00098,TRK00013,TRL00139,2022-05-16,694,10.9,101.0,6.87,5.8,Completed,David,Anderson,A,5.0,Volvo,2018.0,Diesel,Active,CUST00199,RTE00001,994.6,Contract,677,1.7,0.19,First Group,Contract
TRIP00010564,LOAD00010564,DRV00128,TRK00031,TRL00008,2022-05-16,2165,33.6,391.5,5.53,6.1,Completed,John,Thomas,A,7.0,Kenworth,2018.0,Diesel,Active,CUST00129,RTE00028,3618.77,Dedicated,2172,1.89,0.26,Global Wholesale,Contract
TRIP00010565,LOAD00010565,DRV00049,TRK00083,TRL00006,2022-05-16,1414,25.2,225.5,6.27,9.1,Completed,John,Smith,A,24.0,Kenworth,2015.0,Diesel,Active,CUST00095,RTE00038,3472.82,Dedicated,1311,2.71,0.24,First Foods,Contract
TRIP00010566,LOAD00010566,DRV00009,TRK00082,TRL00061,2022-05-16,1547,27.5,230.2,6.72,2.2,Completed,Karen,Hernandez,A,13.0,Peterbilt,2015.0,Diesel,Active,CUST00083,RTE00007,4447.2,Spot,1576,2.54,0.32,Metro Logistics,Contract
TRIP00010567,LOAD00010567,DRV00132,TRK00062,TRL00073,2022-05-16,2707,45.7,451.2,6.0,5.2,Completed,Patricia,Gonzalez,A,24.0,Mack,2017.0,Diesel,Active,CUST00033,RTE00044,8115.74,Dedicated,2627,2.69,0.31,XYZ Foods,Contract
TRIP00010568,LOAD00010568,DRV00009,TRK00103,TRL00054,2022-05-16,1885,33.5,281.3,6.7,9.1,Completed,Karen,Hernandez,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00141,RTE00051,3786.55,Spot,1840,1.85,0.25,Metro Corp,Contract
TRIP00010569,LOAD00010569,DRV00088,TRK00004,TRL00015,2022-05-16,2134,38.4,294.8,7.24,2.2,Completed,Joseph,Garcia,A,16.0,Freightliner,2015.0,Diesel,Active,CUST00074,RTE00020,4074.97,Spot,2172,1.77,0.34,First Industries,Contract
TRIP00010570,LOAD00010570,DRV00028,TRK00065,TRL00007,2022-05-16,1320,23.4,187.5,7.04,4.8,Completed,Susan,Jackson,A,19.0,Freightliner,2015.0,Diesel,Active,CUST00137,RTE00027,2854.68,Contract,1271,2.02,0.33,First Industries,Dedicated
TRIP00010571,LOAD00010571,DRV00148,TRK00015,TRL00058,2022-05-16,2585,41.0,374.1,6.91,8.7,Completed,Patricia,Anderson,A,15.0,International,2015.0,Diesel,Active,CUST00058,RTE00029,5753.87,Dedicated,2623,2.47,0.34,Superior Foods,Contract
TRIP00010572,LOAD00010572,DRV00143,TRK00083,TRL00028,2022-05-16,692,11.8,94.1,7.35,6.9,Completed,Linda,Smith,A,2.0,Kenworth,2015.0,Diesel,Active,CUST00111,RTE00002,1252.36,Spot,697,2.08,0.22,XYZ Wholesale,Contract
TRIP00010573,LOAD00010573,DRV00056,TRK00016,TRL00170,2022-05-16,2871,51.0,439.0,6.54,7.1,Completed,William,Wilson,A,20.0,Freightliner,2015.0,Diesel,Active,CUST00056,RTE00016,7033.98,Contract,2729,2.5,0.17,Continental Retail,Dedicated
TRIP00010574,LOAD00010574,DRV00033,TRK00040,TRL00076,2022-05-16,1560,29.3,249.2,6.26,5.4,Completed,William,Anderson,A,9.0,International,2015.0,Diesel,Active,CUST00084,RTE00007,4487.05,Contract,1576,2.54,0.32,United Foods,Dedicated
TRIP00010575,LOAD00010575,DRV00117,TRK00098,TRL00064,2022-05-16,673,10.5,102.1,6.59,9.7,Completed,Patricia,Moore,A,11.0,Peterbilt,2018.0,Diesel,Active,CUST00059,RTE00001,1144.93,Contract,677,1.7,0.19,American Manufacturing,Spot
TRIP00010576,LOAD00010576,DRV00005,TRK00010,TRL00154,2022-05-16,713,11.4,125.7,5.67,8.9,Completed,Mary,Martinez,A,12.0,Volvo,2015.0,Diesel,Active,CUST00016,RTE00001,1253.37,Contract,677,1.7,0.19,United Industries,Dedicated
TRIP00010577,LOAD00010577,DRV00080,TRK00099,TRL00175,2022-05-16,668,11.5,103.9,6.43,10.2,Completed,Richard,Martin,A,3.0,Freightliner,2015.0,Diesel,Active,CUST00165,RTE00031,1576.11,Spot,640,2.19,0.29,Continental Supply Chain,Dedicated
TRIP00010578,LOAD00010578,DRV00119,,TRL00165,2022-05-16,1586,26.5,229.9,6.9,5.3,Completed,Jennifer,Wilson,A,6.0,,,,,CUST00162,RTE00007,3952.48,Spot,1576,2.54,0.32,Metro Distribution,Spot
TRIP00010579,LOAD00010579,DRV00066,TRK00048,TRL00164,2022-05-16,1343,20.8,238.1,5.64,2.4,Completed,William,Wilson,A,18.0,Volvo,2015.0,Diesel,Active,CUST00069,RTE00023,2982.92,Contract,1276,2.33,0.17,Continental Manufacturing,Contract
TRIP00010580,LOAD00010580,DRV00044,TRK00076,TRL00021,2022-05-16,91,1.8,14.8,6.16,3.1,Completed,Richard,Davis,A,24.0,Kenworth,2015.0,Diesel,Active,CUST00001,RTE00010,158.49,Dedicated,92,1.61,0.17,Metro Wholesale,Dedicated
TRIP00010581,LOAD00010581,DRV00051,TRK00070,TRL00165,2022-05-16,2636,42.2,432.8,6.09,5.2,Completed,Linda,Davis,A,12.0,Kenworth,2015.0,Diesel,Active,CUST00002,RTE00042,5412.06,Dedicated,2623,2.39,0.18,National Retail,Contract
TRIP00010582,LOAD00010582,DRV00107,TRK00090,TRL00073,2022-05-16,2434,41.5,433.9,5.61,8.9,Completed,Charles,Jones,A,18.0,Volvo,2017.0,Diesel,Active,CUST00037,RTE00034,4369.28,Contract,2332,2.12,0.34,American Retail,Spot
TRIP00010583,LOAD00010583,DRV00117,TRK00039,TRL00060,2022-05-16,3259,62.5,435.1,7.49,10.9,Completed,Patricia,Moore,A,11.0,International,2015.0,Diesel,Active,CUST00151,RTE00025,5532.93,Dedicated,3141,1.65,0.18,ABC Foods,Spot
TRIP00010584,LOAD00010584,DRV00099,TRK00105,TRL00044,2022-05-16,2228,39.8,402.2,5.54,11.3,Completed,Michael,Williams,A,13.0,Volvo,2015.0,Diesel,Active,CUST00127,RTE00032,4460.19,Spot,2259,1.99,0.2,Global Group,Spot
TRIP00010585,LOAD00010585,DRV00083,TRK00016,TRL00150,2022-05-16,2158,39.7,308.7,6.99,9.3,Completed,Patricia,Martin,A,21.0,Freightliner,2015.0,Diesel,Active,CUST00059,RTE00028,3584.89,Contract,2172,1.89,0.26,American Manufacturing,Spot
TRIP00010586,LOAD00010586,DRV00037,TRK00090,TRL00143,2022-05-16,767,12.7,113.8,6.74,2.9,Completed,Jessica,Garcia,A,21.0,Volvo,2017.0,Diesel,Active,CUST00005,RTE00008,1703.38,Dedicated,762,2.62,0.15,American Distribution,Spot
TRIP00010587,LOAD00010587,DRV00079,TRK00082,TRL00031,2022-05-16,673,10.6,90.1,7.47,4.6,Completed,Patricia,Moore,A,4.0,Peterbilt,2015.0,Diesel,Active,CUST00019,RTE00013,1315.68,Dedicated,673,1.7,0.21,American Supply Chain,Contract
TRIP00010588,LOAD00010588,DRV00053,TRK00023,TRL00159,2022-05-16,91,1.8,13.9,6.54,9.5,Completed,John,Martin,A,2.0,Peterbilt,2015.0,Diesel,Active,CUST00057,RTE00015,235.2,Dedicated,92,2.79,0.15,Premier Wholesale,Contract
TRIP00010589,LOAD00010589,DRV00016,TRK00089,TRL00145,2022-05-16,761,12.8,129.6,5.87,3.8,Completed,Thomas,Gonzalez,A,11.0,International,2019.0,Diesel,Active,CUST00070,RTE00008,1860.6,Dedicated,762,2.62,0.15,First Group,Spot
TRIP00010590,LOAD00010590,DRV00124,TRK00058,TRL00053,2022-05-16,1823,32.4,310.6,5.87,9.9,Completed,Thomas,Jackson,A,2.0,Mack,2015.0,Diesel,Active,CUST00061,RTE00051,3024.77,Contract,1840,1.85,0.25,Elite Group,Spot
TRIP00010591,LOAD00010591,DRV00014,TRK00067,TRL00097,2022-05-16,2233,37.1,370.3,6.03,11.2,Completed,Richard,Miller,A,11.0,International,2015.0,Diesel,Active,CUST00058,RTE00028,4224.24,Contract,2172,1.89,0.26,Superior Foods,Contract
TRIP00010592,LOAD00010592,DRV00044,TRK00111,TRL00030,2022-05-16,1964,33.2,267.6,7.34,3.5,Completed,Richard,Davis,A,24.0,Kenworth,2015.0,Diesel,Active,CUST00109,RTE00026,3857.9,Contract,1984,1.72,0.28,Global Manufacturing,Contract
TRIP00010593,LOAD00010593,DRV00065,TRK00024,TRL00079,2022-05-16,2280,39.1,317.1,7.19,3.8,Completed,Robert,Brown,A,25.0,Volvo,2015.0,Diesel,Active,CUST00042,RTE00032,4298.63,Contract,2259,1.99,0.2,American Corp,Dedicated
TRIP00010594,LOAD00010594,DRV00054,TRK00099,TRL00021,2022-05-16,2269,43.5,322.3,7.04,7.4,Completed,James,Williams,A,7.0,Freightliner,2015.0,Diesel,Active,CUST00137,RTE00032,3942.01,Contract,2259,1.99,0.2,First Industries,Dedicated
TRIP00010595,LOAD00010595,DRV00056,TRK00048,TRL00117,2022-05-16,2245,43.2,303.8,7.39,3.7,Completed,William,Wilson,A,20.0,Volvo,2015.0,Diesel,Active,CUST00064,RTE00030,5019.48,Dedicated,2147,2.48,0.33,Metro Retail,Spot
TRIP00010596,LOAD00010596,DRV00128,TRK00089,TRL00130,2022-05-16,1194,19.1,195.7,6.1,4.2,Completed,John,Thomas,A,7.0,International,2019.0,Diesel,Active,CUST00180,RTE00041,2949.02,Spot,1216,2.75,0.21,ABC Distribution,Spot
TRIP00010597,LOAD00010597,DRV00134,TRK00041,TRL00173,2022-05-16,509,9.7,68.4,7.44,3.6,Completed,Linda,Moore,A,18.0,International,2015.0,Diesel,Active,CUST00105,RTE00058,1309.18,Spot,519,2.27,0.19,First Corp,Spot
TRIP00010598,LOAD00010598,DRV00070,TRK00115,TRL00162,2022-05-16,803,13.5,120.6,6.66,2.1,Completed,Sarah,Anderson,A,16.0,Peterbilt,2015.0,Diesel,Active,CUST00126,RTE00008,1750.03,Contract,762,2.62,0.15,First Retail,Dedicated
TRIP00010599,LOAD00010599,DRV00020,TRK00065,TRL00004,2022-05-16,677,13.0,108.1,6.26,3.0,Completed,Joseph,Martinez,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00042,RTE00013,1058.56,Dedicated,673,1.7,0.21,American Corp,Dedicated
TRIP00010600,LOAD00010600,DRV00149,TRK00062,TRL00121,2022-05-16,272,4.8,39.3,6.92,6.5,Completed,Linda,Jones,A,20.0,Mack,2017.0,Diesel,Active,CUST00199,RTE00036,747.41,Spot,262,2.63,0.33,First Group,Contract
TRIP00010601,LOAD00010601,DRV00122,,TRL00071,2022-05-16,2049,38.5,338.1,6.06,3.0,Completed,James,Wilson,A,12.0,,,,,CUST00124,RTE00004,3250.14,Spot,2017,1.84,0.19,First Supply Chain,Contract
TRIP00010602,LOAD00010602,DRV00085,TRK00039,TRL00095,2022-05-16,2150,38.9,381.2,5.64,11.7,Completed,Linda,Wilson,A,23.0,International,2015.0,Diesel,Active,CUST00097,RTE00003,5177.55,Contract,2003,2.55,0.29,National Wholesale,Contract
TRIP00010603,LOAD00010603,,TRK00011,TRL00019,2022-05-16,2137,38.9,320.4,6.67,7.2,Completed,,,,,Freightliner,2015.0,Diesel,Active,CUST00056,RTE00021,4562.52,Dedicated,2108,2.45,0.28,Continental Retail,Dedicated
TRIP00010604,LOAD00010604,DRV00049,TRK00097,TRL00055,2022-05-16,97,1.9,13.9,6.96,7.6,Completed,John,Smith,A,24.0,Peterbilt,2016.0,Diesel,Active,CUST00120,RTE00010,156.89,Spot,92,1.61,0.17,Superior Corp,Contract
TRIP00010605,LOAD00010605,DRV00026,TRK00011,TRL00089,2022-05-16,2110,36.5,339.2,6.22,10.7,Completed,Charles,Miller,A,5.0,Freightliner,2015.0,Diesel,Active,CUST00009,RTE00030,5213.84,Dedicated,2147,2.48,0.33,XYZ Wholesale,Contract
TRIP00010606,LOAD00010606,DRV00079,TRK00054,TRL00021,2022-05-16,90,1.6,14.2,6.32,11.7,Completed,Patricia,Moore,A,4.0,Freightliner,2016.0,Diesel,Active,CUST00017,RTE00010,137.01,Spot,92,1.61,0.17,Superior Supply Chain,Dedicated
TRIP00010607,LOAD00010607,DRV00119,TRK00072,TRL00124,2022-05-16,719,13.0,116.0,6.2,8.0,Completed,Jennifer,Wilson,A,6.0,Volvo,2017.0,Diesel,Active,CUST00132,RTE00018,1454.11,Contract,670,2.07,0.28,Superior Retail,Dedicated
TRIP00010608,LOAD00010608,DRV00144,TRK00059,TRL00005,2022-05-16,793,13.5,115.9,6.84,6.1,Completed,James,Gonzalez,A,16.0,Mack,2015.0,Diesel,Active,CUST00075,RTE00053,2009.19,Dedicated,777,2.35,0.27,Elite Corp,Contract
TRIP00010609,LOAD00010609,DRV00056,TRK00074,TRL00083,2022-05-16,2694,43.6,421.6,6.39,11.9,Completed,William,Wilson,A,20.0,Volvo,2015.0,Diesel,Active,CUST00183,RTE00044,6232.67,Dedicated,2627,2.69,0.31,Pacific Foods,Spot
TRIP00010610,LOAD00010610,DRV00043,TRK00097,TRL00166,2022-05-16,1300,21.1,230.9,5.63,8.8,Completed,Mary,Williams,A,23.0,Peterbilt,2016.0,Diesel,Active,CUST00055,RTE00038,3397.29,Contract,1311,2.71,0.24,National Corp,Contract
TRIP00010611,LOAD00010611,DRV00134,TRK00099,TRL00055,2022-05-16,490,9.0,85.2,5.75,8.4,Completed,Linda,Moore,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00032,RTE00047,1030.19,Spot,476,2.06,0.16,Continental Wholesale,Dedicated
TRIP00010612,LOAD00010612,DRV00015,TRK00019,TRL00103,2022-05-16,3348,61.4,526.4,6.36,3.4,Completed,Susan,Wilson,A,21.0,International,2015.0,Diesel,Active,CUST00007,RTE00025,5738.46,Dedicated,3141,1.65,0.18,Superior Distribution,Spot
TRIP00010613,LOAD00010613,DRV00036,TRK00116,TRL00059,2022-05-16,1360,22.6,220.8,6.16,8.3,Completed,Michael,Thomas,A,21.0,International,2019.0,Diesel,Active,CUST00183,RTE00027,2373.33,Dedicated,1271,2.02,0.33,Pacific Foods,Spot
TRIP00010614,LOAD00010614,DRV00030,TRK00074,TRL00047,2022-05-16,2650,40.8,433.0,6.12,4.0,Completed,Jessica,Hernandez,A,5.0,Volvo,2015.0,Diesel,Active,CUST00063,RTE00029,5971.55,Dedicated,2623,2.47,0.34,Superior Group,Dedicated
TRIP00010615,LOAD00010615,DRV00032,TRK00036,TRL00045,2022-05-16,1242,22.2,203.3,6.11,9.1,Completed,Michael,Anderson,A,20.0,Peterbilt,2020.0,Diesel,Active,CUST00056,RTE00024,3331.52,Contract,1175,2.48,0.32,Continental Retail,Dedicated
TRIP00010616,LOAD00010616,DRV00119,TRK00026,TRL00097,2022-05-16,891,16.9,148.3,6.01,4.5,Completed,Jennifer,Wilson,A,6.0,International,2021.0,Diesel,Active,CUST00069,RTE00009,1494.62,Spot,878,1.95,0.17,Continental Manufacturing,Contract
TRIP00010617,LOAD00010617,DRV00141,TRK00019,TRL00060,2022-05-16,3085,56.9,500.0,6.17,9.1,Completed,Thomas,Wilson,A,3.0,International,2015.0,Diesel,Active,CUST00049,RTE00025,4833.85,Contract,3141,1.65,0.18,Continental Corp,Spot
TRIP00010618,LOAD00010618,DRV00015,TRK00079,TRL00054,2022-05-16,2280,35.5,344.9,6.61,4.2,Completed,Susan,Wilson,A,21.0,Mack,2015.0,Diesel,Active,CUST00033,RTE00030,5311.79,Dedicated,2147,2.48,0.33,XYZ Foods,Contract
TRIP00010619,LOAD00010619,DRV00005,TRK00057,TRL00111,2022-05-16,2807,49.3,474.2,5.92,5.1,Completed,Mary,Martinez,A,12.0,Mack,2015.0,Diesel,Active,CUST00086,RTE00042,7179.73,Contract,2623,2.39,0.18,Premier Foods,Contract
TRIP00010620,LOAD00010620,DRV00087,TRK00116,TRL00105,2022-05-16,2644,41.7,414.4,6.38,4.6,Completed,William,Anderson,A,10.0,International,2019.0,Diesel,Active,CUST00032,RTE00044,6631.95,Spot,2627,2.69,0.31,Continental Wholesale,Dedicated
TRIP00010621,LOAD00010621,DRV00121,TRK00112,TRL00152,2022-05-16,2704,46.7,420.5,6.43,6.6,Completed,Mary,Miller,A,11.0,Volvo,2016.0,Diesel,Active,CUST00088,RTE00029,7437.76,Dedicated,2623,2.47,0.34,Continental Foods,Dedicated
TRIP00010622,LOAD00010622,DRV00005,TRK00014,TRL00171,2022-05-16,1303,20.3,227.0,5.74,4.1,Completed,Mary,Martinez,A,12.0,International,2015.0,Diesel,Active,CUST00158,RTE00041,3570.0,Spot,1216,2.75,0.21,United Retail,Contract
TRIP00010623,LOAD00010623,DRV00130,TRK00057,TRL00169,2022-05-16,2441,43.9,338.1,7.22,11.7,Completed,Karen,Lopez,A,14.0,Mack,2015.0,Diesel,Active,CUST00120,RTE00048,6462.62,Contract,2332,2.69,0.34,Superior Corp,Contract
TRIP00010624,LOAD00010624,DRV00075,TRK00114,TRL00139,2022-05-16,2387,42.5,349.0,6.84,8.7,Completed,John,Anderson,A,25.0,Volvo,2016.0,Diesel,Active,CUST00119,RTE00032,4395.28,Dedicated,2259,1.99,0.2,ABC Manufacturing,Contract
TRIP00010625,LOAD00010625,DRV00065,TRK00079,TRL00038,2022-05-16,2761,46.3,443.2,6.23,6.2,Completed,Robert,Brown,A,25.0,Mack,2015.0,Diesel,Active,CUST00178,RTE00029,5770.47,Dedicated,2623,2.47,0.34,Metro Corp,Contract
TRIP00010626,LOAD00010626,DRV00119,TRK00070,TRL00170,2022-05-16,923,15.9,158.3,5.83,6.2,Completed,Jennifer,Wilson,A,6.0,Kenworth,2015.0,Diesel,Active,CUST00099,RTE00057,2557.55,Contract,921,2.45,0.3,First Logistics,Dedicated
TRIP00010627,LOAD00010627,DRV00120,TRK00024,TRL00066,2022-05-16,1277,23.1,206.6,6.18,10.3,Completed,Jessica,Johnson,A,10.0,Volvo,2015.0,Diesel,Active,CUST00007,RTE00027,2530.81,Dedicated,1271,2.02,0.33,Superior Distribution,Spot
TRIP00010628,LOAD00010628,DRV00103,TRK00103,TRL00135,2022-05-16,705,13.3,109.8,6.42,10.8,Completed,Joseph,Hernandez,A,23.0,Freightliner,2015.0,Diesel,Active,CUST00035,RTE00006,1465.38,Contract,675,2.13,0.28,United Distribution,Spot
TRIP00010629,LOAD00010629,DRV00132,TRK00029,TRL00134,2022-05-16,1780,28.9,246.9,7.21,2.7,Completed,Patricia,Gonzalez,A,24.0,International,2016.0,Diesel,Active,CUST00197,RTE00005,3914.31,Dedicated,1749,2.41,0.26,ABC Corp,Contract
TRIP00010630,LOAD00010630,DRV00107,TRK00107,TRL00117,2022-05-16,91,1.7,12.5,7.28,5.0,Completed,Charles,Jones,A,18.0,Mack,2017.0,Diesel,Active,CUST00148,RTE00015,294.54,Dedicated,92,2.79,0.15,Pacific Supply Chain,Spot
TRIP00010631,LOAD00010631,DRV00085,TRK00105,TRL00076,2022-05-16,93,1.5,14.5,6.42,4.5,Completed,Linda,Wilson,A,23.0,Volvo,2015.0,Diesel,Active,CUST00047,RTE00015,226.97,Spot,92,2.79,0.15,Elite Industries,Spot
TRIP00010632,LOAD00010632,DRV00065,TRK00058,TRL00015,2022-05-16,1230,22.2,175.0,7.03,4.7,Completed,Robert,Brown,A,25.0,Mack,2015.0,Diesel,Active,CUST00160,RTE00041,3663.93,Spot,1216,2.75,0.21,XYZ Retail,Contract
TRIP00010633,LOAD00010633,DRV00118,TRK00085,TRL00020,2022-05-16,890,16.0,143.3,6.21,7.5,Completed,Susan,Anderson,A,8.0,Kenworth,2015.0,Diesel,Active,CUST00067,RTE00009,1827.11,Dedicated,878,1.95,0.17,Metro Supply Chain,Contract
TRIP00010634,LOAD00010634,DRV00117,TRK00033,TRL00114,2022-05-16,699,13.0,100.4,6.96,6.5,Completed,Patricia,Moore,A,11.0,Mack,2015.0,Diesel,Active,CUST00021,RTE00001,1028.14,Dedicated,677,1.7,0.19,Elite Industries,Dedicated
